order_id,products
1864669,13829 10761 47630 10768 38456 19057 17553 21137 12440 41165 12004 24830 24852 44310 38200 6489 21903 1940 32156 24499 12745 11737 9689
2036752,12801 44177 19674 32478 29943 28416 14147 31683 42989 39922
2803904,13042 45051 21525 17862
2721000,11349 42077 47209 21616 19057 16526 46227 18663 24852 20784 41787 39280 13176 32655 33198 33224 2536 16373
603042,26348 46061 37710
594688,49683 5728 21616 22142 34949 48775 12941 9387 4793 21183 6341 13517 43789 24852 30489 44830 7969 4920 4947 38739 4462 26497 21903 16797 9648 21946 17872 6104
881140,27086 21137 21903 24852 5785
2712543,21903 21137 27845 10831 19057
73136,46979 36772 8744 13225 43565 23341 20919 5306 17740 3919
1821455,27671 46616 44632 11422 48335 29926 20876 29077 37276 38844 13819
2215726,45116 29326 11520
1450418,47626 24852 20119 38465 30534 11361 9068 14715 26620
1243888,32931
1929997,45066 24852 45082 15902 28066 13351 22825 35140 39877 18891 6475 16589 8277 44632 10724 8174 18926 31487
2253894,42144 26209 28842 45149
2768703,26209
2349075,35221 16290 26165 19660 1511
3038582,45588 44572 19763 9018 35914 6631 5244
1175043,21903
1354683,22035 36956 47209 35951 19660 7963 37664 13176 2002
1853668,22035 8736 48679 25138 47755 21137 49318 3822 15613 12075 27966 9550 34128 38739 39275 13176 21903 13712 19862 24489 48559 39877 18918
2052632,27730 13176 6631
818491,46667 35951 19057 27845 6347 7485 27966 12099 13646 34126 39275 3957 13176 17803 5550 27086
2188406,38425 49192 40001 44632 38544 37067 11520 31504 22803 24852 11046 47912 19248 8518 38739 21903 19354 41950
829798,45066 16182 34358 15290 13629 27845 38739 25705 35946 26602 5876 16759 43768 1529 4605
171030,36227 28441 41276 18813
3162896,329
1792002,37782 920 18677 43255
1565801,47626 18531 19678
1490479,12384 21506 33572 14218 21709 13712 28849 47766 9213
1097626,4962 14084 27845 38544 43643 14781 37022
615013,19348 46516 18362 36676 9339
1809344,21137 24852 34969 30489 34217 5959 24654 30962
1107312,16398 6287 2966 5270 23576 8736 16290 45603 8615 48559 25010 19894 36406 38200 30776 20794 21953 9421 44375 13535 7781 33387
1738855,3789 23543 22035 30391 5212
316089,24852 6166 25894 28462 15800 18362 7485 28862 31553 6473 35921 21592 46050 1511 39275 27769
2866141,33793 26882 20738 47111 43279 24852 40214 43295 21292 3389 10049 44487 11463 15822 14163 39649 16737 31981 1006 40177 1521 41844 7414 46842
2974076,4605 17794 39812 38689 27086 32734
1096227,44359 15693 19731
2674594,17794 45066 47626 46990 24852 34969 13083
1718315,43154 24852 16797 47977
2483957,24852 35221
1683522,40120
263288,11777 46667 47209 4920 4410 17224 8021 3957 13176 18811 17794 24964 21903
857284,11266 42265 7896 13424
2607545,11520 21903
2587759,17948 47766 37022 48559 34262 39928
8887,39041 43523 42887 27413 46023 41047 25830 25466
1236003,20561 19604 14118 47931 11091 41319
1266053,24964 39812 5876 13176
2395972,38273 45066 22677 26949 12872 45007 12756 47209 13176
459260,28553 42265 22556 49191 13646 44632
1085932,14947 47209 41596 36620 329 41332 13176 7139
1642979,46065 34343
2020299,44277 12316
1523967,17795 45445 40199 37011 27925 36127 424 29871 29487 20015 25146 34126 1618 27737 23650 19057 13176
775003,46676 8277 47209 24221 24799 13176 21903 35221
3381731,8193 24838 47626 45066 26128 49683 23094 4920 32578 44359 21709 43352 13031 2537 18027 3957 13176
1064680,20463 40310
102942,8859 37067 5876 47977 4562 11737 39928 10749
214618,2962 24852
465288,3661 7781 6760 47209 25197 20119 20632 28842 24759 30461 24841 27401 42265 44895 33120 16254 21903 39877 29686
709801,44548 19348 13225 28842 17972 16696 41277 29503 196 28745 47050 18019 46439 9597
2792273,14371 10342 27966 5450 3957 13176 4472
343015,48395 24852 42265 16797 25890 3376 32950 46906 13629 32734 11619 9444 39408
288666,18615 1729 10326 6615
3127202,22935 11712 8518 47209 49267
1481514,11777 27662 21553 12341 39993 25160 48205 13909 26209 40557 33909 28842 9387 38579 14087 28427 24852 16185 5450 10108 26497 17794 30091 34203 32156 29646 5077 30183 4605
2590995,7185 30233 12315 45123 46676 47209 14467 21137 46820 5876 15613 37646 8518 42342 41836 34668 13176 24964 5031 41950 45541 17902
1026151,14348 13303
1053031,34565 19348 24852 21288 9932 46676 20842 40310 43768 10749
2904208,13204 13303
159691,26914
1394949,47626 45066 48679 34358 25659 49235 26209 31343 21616 5250 20114 28849 27845 2763 42701 42736 42768 8467 24852 16185 5479 9076 890 21903 16797 12206 432 21938 22963 28156
431205,47209 42625 21137 45200 30391 27845 25890 13176 22935
2154750,48679 10814 21077 21137 20632 34969 18594 41658 24852 17691 31040 21927 18362 4605
408433,47877 2481 16696
2660002,47141 43638 8898 196 22750 24852 11773 35199 397 16797 35752 26040 11201
3038071,47402 14001 38768
1268157,24852 49079 12606 33090 47941 37611
2851422,4367 17044 36550 12745 29898 13176
1118910,41220 39180 21137 30489 8518
2741272,32566
1306009,21903 22935 22825 47209 3957 23165
2564522,1158 28553 28934 45200 21137 34969 23579 35121 30776 43961 34124 46802 47209 25340
33832,28289 47766 5876 40706 24838 20307 27521 10129 31635 21938 34243 31717
1243821,6347 29910 10335
771183,47626 11878 18027 43182 33065 7521 23020 7673
5400,16387 36036
2454433,29447 27966 8277 13176
2724864,8193 47626 49683 1559 28204 46667 34969 47792 40706 260 24852 14643 28985 44359 5479 24964 42450 4605
2258099,16083 8424 38689 16185 24964 33731
844558,42122 31808 44628 48341 1110 47862 34295
2435482,781 49683 22935 5785 30489 14764 25133 12341 43961 37067 43086 14678 34525 5479 22260 13176
2254561,5385 41242 21709 13176
1335993,39427 10761 16797 36011 16185 27845 49235 3962
2514050,27521 5785 39097 22365 39408 13176
1298946,325 10957 9580
1117752,46061 23662
400858,11520 21903 21137 33055 27423 36775 27690 29487 32566 27966 23765 7781 30949 13176 42239
1246713,24852 1940 47144 22825 6615 8153 36186 25309 27104 26604
2623566,8193 47626 38925 49683 32347 48736 26209 21616 20082 9871 37011 47766 34969 39619 8424 26349 11520 781 21267 24852 3880 41259 23854 32622 18288 40825 17794 46979 24964 20876 21903 21405 31683 45007 31717 38383
1204733,21903 34969 16797 28199 9385 25146 29244 12614 16083
3191866,5161 36149 28985 13629 2002 12779 21616 15604 4605
3212537,24964 45066 24852 35108 24235 5547 35004 48364 29307
575834,9210
1113602,48551 8041 20794
405338,23288
3374160,9741 30489 13565 7521
659162,21903 24852 30489 34358 44910 21616
3349514,5258 32689
3243772,44292 11143 22035 24852 2326 30489 24489 9018 24125 27966 36929 6348 42445 16589 30169 20580 13176
881015,11777 46979 45066 47626 21903 24852 47766 36256 36011 17461 15290 5184 39877 8424 15592 20842
2230814,47626 35946 21137 44765 19691 24852 25890 6948 29544 38273 21903 13819
2738292,40724 16797 13176
3054200,24838 22035 35221 47766 22935 16797 8277 26209 9839 25718
1702766,29734 22129
621040,44177
917889,38777 36011
3307917,43394 21903 34448 45840 6182 16209 6760 38890 3957
1809286,24852 11304 26928 13802 43115
241804,36036 47209 6287 21903 13176
2316393,1284 42373 21903 21137 25138 25919 49235 42205 16349 13176
2130602,31872 24852 16797 10032 47409 15290 20156 2770 31343
2356902,36865 46979 21903 9124 10831 38383 20082 13176
1471156,47209 36011 36550 5876 24852 7485 24964 44422 33198 17872
404707,37067 33886 42342 28906
167678,47624 9741 40486 43571 11323 27196 35921 33894 10892 19095 27801 19097 11461 36551 21709 17615 26360 19209 37646 24852 14111 18725 8501 35660 49520 4986 32642 26505 13194 38793 13203 3989 6052 21938 5069 32211 7131 32734
2928520,44560 45603 8277 31343 21137 162 46802 44765 24838 40723 22825 27966 31040 36717 13176 21903 11688 24489 2480 33236
1357396,24160 21729 35078 47209 14929 5876 13176
3377383,16797 21292 43352 11365 30827 8048
2129986,48034 27790 21903 21137 21906 25653 43352
762591,22935 35921
306742,27531 32285 38312 432 12341 37687 30391 35140 25931 4562 10212 15984 13176 5876
912974,2078 49191 21137 45788 2295 14084 41220 38662 3376 36164 12614 8518 13176 27521 46990 15290 10749
1957180,7688 47626 21137 47766 45603 35951
2823934,8193 24852 6740 21616
3176439,24852 28571 20561 23039
793827,11777 37257 45066 21903 2067 37664 22963 26165 13877 25146 18362 11452 27845 8518 37067 8138 9421 5456 35921 49235 41177 18523 36956 4957 41950 47209 49131 18926 4592 47866 33787 36735
435526,4066 41220 47209 45066 33401 49235 13176 1463 4920 30233 10527
1236392,19348 24852 9387
643922,24964 47626 21903 44570 46676 26209 38266
2061589,21386 22362
2491928,27521 17794 2966 31915 30391 8021 47209 9839 25466 47231
290758,15751 47630 21903 30233 30489 22825 21038 47415 46906 28745 11250
311846,27029
2128151,8193 1559 48747 44683 24852 46906 41787 21903 33198 32747
1466544,18434 21903 35090 22935 42265 37417 47280 28985 26683 44632 41950 47209 11628 13176 3957
996576,19660 33000 35561 13176 18811 28413
1023266,47209 48775 21137 5876 18727 8518 13712 30122 21938 34243
2804534,30720 5258 17976 30591
325002,19175 33198
2381333,45066
2294478,27521 21137 42265 30489 2716 546 11182 47920 30391 9934 8277 26209 47209 13176 24186
2019332,10761 47209 31343 14462 21137 45246 38689 13176 6104
152203,24841 4920 27966 13249 46676 8277 40545 13176 36606
177814,12817 15386 24622 29744 46145 10957 44774 25839 44368 3999 32211
337357,21766 5134 30489 17948 48679 44201 27966 34377 5450 25931 8277 216 36848
1732648,19213 31382 676 6576 21076 8920 36316 47977 18813
112579,15872 24964 2825 21903 21137 20119 42265 48679 22825 26620 30391 15290 27966 45374 9666 35914 42342 47209 25197 19057 13176 43772
370734,38531 38662 24852 17429 44703 29996 25133 432 4658 28597 38730 44632
1343986,28204 15406 39560 21137 28985 18770 14711 44422 21903 18362
962866,46992 9623 6052 14636 3664 33894 28647 39527 6128 36085 24186
1094761,3599 44560 22035 14437 9839 21137 47766 5785 40632 29370 24852 2855 37687 16759 13176 30639 43961 11199 12745 24010 41950
841577,39475 49235 31433 18670 28458 27966 13176 20876 21903 35221 11688 11182 40396 45007 22509
315695,21077 48220 15984 19057 12932 21137 36011 18105 9934 31964 23288 40706 260 24852 39275 21903 3481 38312 432 29691 26620
3086987,37376 15374 47766 43928 35752 13870 432 16440 44368 5460 2015 7026 4595 36086
759865,47209 13176
1084441,9741 31257 28715 15429 9339 17550 21137 12953 5883 27392 18200 22828 35121 2361 27966 30028 1374 3957 13176 7035 39303
3373119,11365
763532,3298 18531 21288 3800 21137 32689 43352 8571
2478935,651 31759 1940 16283 32689 35652 21195 18023 23915 9839 46194 8571
2812834,12341 5068 43352 26604 39275 13176
2647964,38400 40706 24964 47626 4620 38288 22935 35097 40604 36253 30391 39928 28985 18234 37067 79 45007 6104 19678 26209 3682 10978 47209 27881 10096 46584 10749
3348183,46979 21903 24852 24764 22888 18926
1596363,8926
1164559,43662 22035 13225 24799 8309 26870
2352254,18176 47626 41870 3599 14996 42016 37065 23370 44753 9681 45013 24535 35682 29282 38890 19057 36082 46969
1091849,13870 47209 35946 21137 11576 13646 13176
2975339,22069
336665,9477 1940 24852 28110
1422768,46088 28427
649006,6155 28204 8242 45135 22617 27757 39041 2745 3782 33504 26360 11009 20738 14097 24852 14111 10032 4920 38714 3407 1391 1940 12715 42471
1533172,30233 39475 25653 8277 26209 35939 21137 27336 37067 1244 5876 43768 40706 29447 32016 8518 44359 5450 47953 9583 14195 33198 22963 34243
2615871,20995 24082 17948 2078 17461 47209 38012 21137 48813 6348 48848 41177 13554 43295 8012 35176 40310 13176 45948 49021 21903 1940 28058 14764 43504
1176387,48004 27237
2948651,20995 10275 20530 4697 25783 38200 15200 41831 33129 38905
2603794,30233 28199 22594 19057 21137 36011 13500 23233 49396 3843 4920 5450 13176 21903
292331,3849 38028 24852 47766 18465 47144 28204 47672 43858 33754 5479 40174 47087
3081825,196
765756,22025 1940 24852 14999 26915 38200 6481 37742
656162,21903 2966 37417 34358 32465 9076
1970004,15386 17461 47209 41665 46313 5876 24841 5393 21267 40723 8986 13176 4472 22963
1430527,43622 33198 25974 19674
2186072,12545 45445 24838 42768 3599 920 42265 8866 34358 4920 28985 42557 44632 27104 36070 47209 19057 5876 25718 13176
693858,46979 45066 21903 24184 49236 3952 43122 13176
2043795,196 35470
832216,24852 47209 42495
335792,37710 46129 7862
1615515,46595 35600 24852 33322 36274 26553 23102 32859 38775 45692
655735,24838 30353
799541,5636 8730 13870 30795 34389 42633 8859 27313 18104 24852 18725 47438 41808 9076 10613 13203 28571 28073 21447 35786 11233 44536
2122650,39411 31577 38622
1050962,36865 40706 260 23047 47626 1940 22935 47521 28465 28985 37067 13263 7120 37841 38739 8277 42585 35163 41950 32864 26209 16995 30949 36070 10749
3298343,17663
121919,25931 32465 5479
285889,47766 27336
1481402,47626 24852 16797 29095 3880 10673 15290 20161 18534
2769926,41860 47209 23472 13176 44089 29117
2304859,36865 45066 43545 39475 38452 49235 46166 43662 9387 11448 25272 14010 45788 24799 35045 40174 37646 24852 42265 8490 41787 43352 37766 18883
815216,5212 47766 9505 4942 31103 24541
1635488,5640 21386 21137 24852 311 30142 31683 23909 32109
2374761,21137 12341 31805 39275
2278478,3298 45051 12341
763478,36164 4168 21195 19660 20632 13629
3332120,38400 45066 3599 24852 35108 26201 44142 26738
1022470,4704 39534 38768 22802 13176 33081 9535
2993849,11009 14852 5385 17931 19348 35221 24852 31766 49176 9755 36763 27548 24097 44325 35752 6201 3776 12481 41290 17615 37465 46041 46692 36085 7925 42495
1023036,6184 8803 30827 44683 13176 26088
554183,12341 10070
574858,15772 32689 44371 39922 8571 41596
2158667,33198 13176
2000249,20244
3406435,21137 25122 1463 13176
3259249,10690 14947 42416 277
2792059,6137
463522,24852 1835 3539
1064538,41580 38775 13176
2914849,21903 49683 22935 14233 30237 33198 43086 35921 46676 33120
804292,37508 32740 35951
1461493,11777 29826 8580 11140 14086 521 21903 24852 22935 28199 36011 20788 7615 43968 4029 8516 27344 46676 8021 47209 34668 28535
1080484,8832 3594 24852 28199 28204 12341 17341 33090 21077
838242,1408 40709 42762 40078 22548 7963 15906 12069 9387 47029 45374 27845 26604 18288
118596,30340 260 21137 40723 9363 37158 38185 32429 17600 12099 43867 41950 1511 39275 12916 13176 30839 10749
2157327,6848
2208543,47626 24852 29487 34103 48205 23909 47209
2051465,14870 36406 30776 20564 43662 9421 24799 24852 22825 28465 27966 13176 11143 13263
2946360,49247 28849 25890 13198 34217
1609409,27156 25659 23634 47209 28289 39040 21137 23233 24830 42768 43295 27949 27966 3952 13176 27521 29066 21903 32163 25533 47042 457 45007 16848 31717 6638 4605
752900,2830 21137 43192 33873 34658 32227 18531 39275 5876 13176 17149
86104,47626 22035 12341 19057 21137 27845 3952 13176 46979 21903 11712
996182,15872 47626 45066 49683 24852 11422 34335 47144 7503 27104 7156
2726790,47626 8424 3819 17794
2467665,48702 8424 10702
1549661,35221 8867 21709 14168 10605
2573562,43014 45066 21137 19348 2450 25890 29487 21938 24759 4920 8021 26604
1812933,24852 11073 9175 12140
984367,24852 19894 39739 5450 15950 42585 38751 10089
2311672,10895 11424 28842 8518 26209 4451 46820 48230 22888
1783516,2825 21903 21137 24852 5025 32553 18873 26298 27845 47209 39794
1966447,8174
3094978,23230
471476,48679 13870 44632 20119 7350 7026 21903 1463 45007
250957,30727 45603 16465 4605 6322 45761 17183 38739 35210 19350 10210 29675 6141
1379951,196 45229 9358
1341003,20738 42244 45066 21903 24852 30489 16797 11440 14386 16185 13249 24654 38879 24799 26209 30949 10603 8309
2617536,35951 3952 13176 27521 45007
540775,2966 27289 43183 32700 25686 18523 19292 26604 17008 21497
899766,32650 30353
3369773,196 19660
1037702,15680 43721 19660 43534 23288
491063,42731 36316
172819,13829 24852 5785
3229223,26369 35594 21903 21938 31553 22849 44359 29127 19678 10849 46049 5612 12016 2809 4605
744110,21267 24852
2129415,10246 47626 24852 47766 25890 46906 4796 44632
1698249,46979 7948 34126
2556429,196 32455 6184 13575 37710 13176
1842342,5769 21903 38928 13176
3187648,36865 39947 26131 22035 14870 26165 30776 44632 3721 20119 5785 45747 11448 24838 12576 47912 8490 28465 9550 35221 27086 26620
2626701,21137 19366 17872 7521 17902
747587,39581 33198 45371 44987 27086 36307 32211
2817763,24964 35594 21903 34584 17948 38944 29987 36389 20392 18352 36792 27966 4799 44096 24129 27730 40545 47209 20842 48745 26604 8174 43122 5876 46969 10749
239396,47626 24852 287 20561 2129 3308
898288,24234 17332 25466
3002265,47626 49683 24852 19348 47766 25931 7628 26324 23909 43772
2045244,35200 47626 14104 11422 28449 41390 30391 14519 13388 32338 42076 49120 36323 42728 36855
1386091,1688 48026 28204 26035 8174
896084,4942
1390386,3407 18926 9076
1537667,11874
1198298,21137 30391 27845 16070 13176
2664495,29837 27845 44359 42579 8277 6104 47209 13176
1722178,34050 46088 12817 24852 35989 12953 1695 24759 43205 26698 21709 44632 14947 12013 39933
1832756,9124
1967444,79 21616 19057 24184 47766 20118 12456 16759 13176 5514 20392 18881 9666 45007 8659 12756 29662 41950 26105
70277,28682 47626 45066 44560 20015 4658 10814 49235 26209 47209 18027 15995 21137 38557 11520 24841 16154 13083 36127 42828 3957 13176 18811 35221 18838 28054 33198 40396 5077 1511
273469,35221 30618 22556 2717 38341 32976 27102 14947 30591
205471,40706 26384 32689 40761 34126 27730 14947 47209 44142 13176
744766,40706 44170 35221 47766 27966 25804 35547 27104 10208 48610 26604 19057 13176
3156803,6656 3717 37646 32655 21137 38164 5161 1323 27966 14947 46847
552163,14371 13176 32655
1447891,25146 18534 13944
1278325,24838 47209
439464,24852
3279582,43631 38200 3389
1657469,5393 28985 44359 19660 23383 11109 47209 13176
61551,35561 18067 12341
554384,25804 32156
632587,34343 44683 116 13176
1686240,44548 39947 46676 35951 6347 42244 24852 25890 43961 45007
1258768,33768 21292 42768 7252 12341 33147
717704,26369 44422 45066 43789 21903 21137 24852 16797 43295 18594 48057 42557 5450 39247 29270 32864 48637 16616 20842 13292 24184 4605
